commitment_debt_end,deferred,deferred_ratio,delivered,delivered_ratio,downgraded,downgraded_ratio,false_commitment_exposure,generated,policy_config_id,policy_name,regime,rejected,rejected_ratio,resource_reservation_waste,split,true_progress,verifier_queue_end
7.76575853,0,0.0,72,1.0,57,0.7916666666666666,23.1632095,72,clpd_cfg006,commitment_lattice_primal_dual,network_delay_high,0,0.0,0.962225,test_id,17.845065199999993,2.5
9.07049028,0,0.0,287,0.9965277777777778,239,0.8298611111111112,91.58429790000004,288,clpd_cfg006,commitment_lattice_primal_dual,network_delay_high,1,0.003472222222222222,1.567236,test_ood_template,62.0560516,2.5
6.53247974,0,0.0,165,0.9821428571428571,134,0.7976190476190477,49.36418660000002,168,clpd_cfg006,commitment_lattice_primal_dual,network_delay_high,3,0.017857142857142856,3.3553739999999994,train,39.678427,0.5
2.36965402,0,0.0,48,1.0,44,0.9166666666666666,16.444975700000004,48,clpd_cfg006,commitment_lattice_primal_dual,network_delay_high,0,0.0,0.960839,validation,10.1814836,1.0
37.42014944,102,0.17708333333333334,468,0.8125,438,0.7604166666666666,129.77024000000006,576,clpd_cfg006,commitment_lattice_primal_dual,verifier_scarce,6,0.010416666666666666,6.1771215,test_ood_network,105.43992999999998,1.0
6.982875,0,0.0,54,0.75,40,0.5555555555555556,20.47332,72,clpd_cfg007,commitment_lattice_primal_dual,feasible,18,0.25,0.8747500000000001,test_id,18.743975000000002,2.25
3.814175,0,0.0,217,0.7534722222222222,172,0.5972222222222222,87.11097999999997,288,clpd_cfg007,commitment_lattice_primal_dual,feasible,71,0.2465277777777778,1.42476,test_ood_template,62.097830000000016,1.5
2.826275,0,0.0,124,0.7380952380952381,93,0.5535714285714286,44.372119999999995,168,clpd_cfg007,commitment_lattice_primal_dual,feasible,44,0.2619047619047619,3.05034,train,40.661169999999984,0.25
2.2341,0,0.0,37,0.7708333333333334,33,0.6875,15.251520000000001,48,clpd_cfg007,commitment_lattice_primal_dual,feasible,11,0.22916666666666666,0.8734899999999999,validation,10.484104999999998,1.0
5.94871336,0,0.0,55,0.7638888888888888,44,0.6111111111111112,23.8348585,72,clpd_cfg007,commitment_lattice_primal_dual,high_fanout_feasible,17,0.2361111111111111,1.0934375,test_id,18.970977600000005,1.75
4.72886184,0,0.0,218,0.7569444444444444,184,0.6388888888888888,98.49344615,288,clpd_cfg007,commitment_lattice_primal_dual,high_fanout_feasible,70,0.24305555555555555,1.78095,test_ood_template,63.7978626,1.5
3.50405107,0,0.0,122,0.7261904761904762,98,0.5833333333333334,50.94009615000001,168,clpd_cfg007,commitment_lattice_primal_dual,high_fanout_feasible,46,0.27380952380952384,3.4129250000000004,train,41.1813828,0.25
2.76986511,0,0.0,37,0.7708333333333334,34,0.7083333333333334,17.695836399999997,48,clpd_cfg007,commitment_lattice_primal_dual,high_fanout_feasible,11,0.22916666666666666,1.0918625,validation,11.322833400000002,1.0
4.73000061,0,0.0,54,0.75,44,0.6111111111111112,20.436813500000003,72,clpd_cfg007,commitment_lattice_primal_dual,network_delay_high,18,0.25,0.962225,test_id,15.7506208,1.5
4.04560007,0,0.0,211,0.7326388888888888,178,0.6180555555555556,81.86227120000001,288,clpd_cfg007,commitment_lattice_primal_dual,network_delay_high,77,0.2673611111111111,1.567236,test_ood_template,53.3857462,1.5
3.55980547,0,0.0,122,0.7261904761904762,99,0.5892857142857143,43.02622105000001,168,clpd_cfg007,commitment_lattice_primal_dual,network_delay_high,46,0.27380952380952384,3.0033739999999995,train,35.080437200000006,0.25
2.36965402,0,0.0,37,0.7708333333333334,34,0.7083333333333334,15.1730084,48,clpd_cfg007,commitment_lattice_primal_dual,network_delay_high,11,0.22916666666666666,0.960839,validation,9.6453766,1.0
25.42185325,0,0.0,393,0.6822916666666666,354,0.6145833333333334,123.71449999999999,576,clpd_cfg007,commitment_lattice_primal_dual,verifier_scarce,183,0.3177083333333333,6.1771215,test_ood_network,104.14654775,1.5
9.27505,0,0.0,70,0.9722222222222222,40,0.5555555555555556,30.2038,72,clpd_cfg008,commitment_lattice_primal_dual,feasible,2,0.027777777777777776,0.8747500000000001,test_id,23.52257,3.25
12.0715,0,0.0,277,0.9618055555555556,177,0.6145833333333334,124.00902000000002,288,clpd_cfg008,commitment_lattice_primal_dual,feasible,11,0.03819444444444445,2.3247600000000004,test_ood_template,76.229925,4.0
6.4709,0,0.0,162,0.9642857142857143,100,0.5952380952380952,72.00143999999996,168,clpd_cfg008,commitment_lattice_primal_dual,feasible,6,0.03571428571428571,13.41033,train,51.65168499999999,0.5
3.901875,0,0.0,46,0.9583333333333334,34,0.7083333333333334,23.524419999999996,48,clpd_cfg008,commitment_lattice_primal_dual,feasible,2,0.041666666666666664,4.02349,validation,12.014025,1.75
9.07731821,0,0.0,71,0.9861111111111112,49,0.6805555555555556,28.979556499999994,72,clpd_cfg008,commitment_lattice_primal_dual,high_fanout_feasible,1,0.013888888888888888,1.0934375,test_id,23.048393400000002,2.5
11.88479124,0,0.0,274,0.9513888888888888,210,0.7291666666666666,109.11623114999998,288,clpd_cfg008,commitment_lattice_primal_dual,high_fanout_feasible,14,0.04861111111111111,1.78095,test_ood_template,73.04796540000002,3.25
13.14134283,0,0.0,161,0.9583333333333334,123,0.7321428571428571,63.287543200000016,168,clpd_cfg008,commitment_lattice_primal_dual,high_fanout_feasible,7,0.041666666666666664,3.8129250000000003,train,47.387505600000004,0.5
7.83000729,0,0.0,47,0.9791666666666666,42,0.875,21.238916949999997,48,clpd_cfg008,commitment_lattice_primal_dual,high_fanout_feasible,1,0.020833333333333332,1.0918625,validation,11.893905000000002,1.0
7.76575853,0,0.0,68,0.9444444444444444,47,0.6527777777777778,24.747664050000004,72,clpd_cfg008,commitment_lattice_primal_dual,network_delay_high,4,0.05555555555555555,0.962225,test_id,19.075983799999996,2.5
9.61580981,0,0.0,265,0.9201388888888888,204,0.7083333333333334,92.55190325000002,288,clpd_cfg008,commitment_lattice_primal_dual,network_delay_high,23,0.0798611111111111,1.567236,test_ood_template,62.8586412,3.25
12.51545573,0,0.0,153,0.9107142857142857,116,0.6904761904761905,55.01625895000001,168,clpd_cfg008,commitment_lattice_primal_dual,network_delay_high,15,0.08928571428571429,8.744439,train,41.067226799999986,0.5
8.23769129,0,0.0,44,0.9166666666666666,39,0.8125,18.100305600000002,48,clpd_cfg008,commitment_lattice_primal_dual,network_delay_high,4,0.08333333333333333,0.960839,validation,10.023308,1.0
36.49649962,121,0.21006944444444445,431,0.7482638888888888,392,0.6805555555555556,132.51716000000005,576,clpd_cfg008,commitment_lattice_primal_dual,verifier_scarce,24,0.041666666666666664,5.8188275,test_ood_network,104.90017324999998,1.0
7.321525,0,0.0,72,1.0,49,0.6805555555555556,23.803000000000004,72,clpd_cfg009,commitment_lattice_primal_dual,feasible,0,0.0,0.8747500000000001,test_id,21.742659999999997,2.5
9.038875,0,0.0,288,1.0,211,0.7326388888888888,98.43196,288,clpd_cfg009,commitment_lattice_primal_dual,feasible,0,0.0,2.3247600000000004,test_ood_template,70.75572499999998,3.25
3.279325,0,0.0,168,1.0,118,0.7023809523809523,61.725899999999974,168,clpd_cfg009,commitment_lattice_primal_dual,feasible,0,0.0,11.402429999999999,train,48.14445999999999,0.5
3.901875,0,0.0,48,1.0,42,0.875,19.2606,48,clpd_cfg009,commitment_lattice_primal_dual,feasible,0,0.0,0.8734899999999999,validation,11.1274,1.75
9.07731821,0,0.0,72,1.0,56,0.7777777777777778,26.54331269999999,72,clpd_cfg009,commitment_lattice_primal_dual,high_fanout_feasible,0,0.0,1.0934375,test_id,20.948554800000004,2.5
9.76857567,0,0.0,288,1.0,237,0.8229166666666666,105.14416389999995,288,clpd_cfg009,commitment_lattice_primal_dual,high_fanout_feasible,0,0.0,1.78095,test_ood_template,70.8904602,2.5
8.18441748,0,0.0,168,1.0,139,0.8273809523809523,61.14175045000002,168,clpd_cfg009,commitment_lattice_primal_dual,high_fanout_feasible,0,0.0,5.481412499999999,train,45.657847800000006,0.5
4.94081023,0,0.0,48,1.0,44,0.9166666666666666,15.848743500000001,48,clpd_cfg009,commitment_lattice_primal_dual,high_fanout_feasible,0,0.0,1.0918625,validation,12.338060400000002,1.75
7.76575853,0,0.0,72,1.0,57,0.7916666666666666,23.3252945,72,clpd_cfg009,commitment_lattice_primal_dual,network_delay_high,0,0.0,0.962225,test_id,17.571907999999993,2.5
8.35713788,0,0.0,288,1.0,237,0.8229166666666666,92.79130490000001,288,clpd_cfg009,commitment_lattice_primal_dual,network_delay_high,0,0.0,1.567236,test_ood_template,60.566603799999996,2.5
11.00046711,0,0.0,168,1.0,138,0.8214285714285714,54.65209395000001,168,clpd_cfg009,commitment_lattice_primal_dual,network_delay_high,0,0.0,8.744439,train,39.390232399999995,0.5
6.72270267,0,0.0,48,1.0,44,0.9166666666666666,15.4088105,48,clpd_cfg009,commitment_lattice_primal_dual,network_delay_high,0,0.0,0.960839,validation,10.1814836,1.0
41.99192588,100,0.1736111111111111,475,0.8246527777777778,441,0.765625,130.14022,576,clpd_cfg009,commitment_lattice_primal_dual,verifier_scarce,1,0.001736111111111111,5.623201,test_ood_network,104.55690499999999,1.0
7.321525,0,0.0,64,0.8888888888888888,38,0.5277777777777778,23.691740000000003,72,clpd_cfg010,commitment_lattice_primal_dual,feasible,8,0.1111111111111111,0.8747500000000001,test_id,21.537834999999998,2.5
12.0715,0,0.0,242,0.8402777777777778,166,0.5763888888888888,95.36516,288,clpd_cfg010,commitment_lattice_primal_dual,feasible,46,0.1597222222222222,2.3247600000000004,test_ood_template,69.885825,4.0
4.5823,0,0.0,144,0.8571428571428571,93,0.5535714285714286,53.99949999999998,168,clpd_cfg010,commitment_lattice_primal_dual,feasible,24,0.14285714285714285,7.94949,train,47.633254999999984,0.5
3.901875,0,0.0,42,0.875,34,0.7083333333333334,17.27806,48,clpd_cfg010,commitment_lattice_primal_dual,feasible,6,0.125,0.8734899999999999,validation,11.510724999999997,1.75
