commitment_debt_end,deferred,deferred_ratio,delivered,delivered_ratio,downgraded,downgraded_ratio,false_commitment_exposure,generated,policy_config_id,policy_name,regime,rejected,rejected_ratio,resource_reservation_waste,split,true_progress,verifier_queue_end
32.22648,16,0.09523809523809523,136,0.8095238095238095,45,0.26785714285714285,88.17754000000001,168,action_admission_cfg002,action_admission,feasible,16,0.09523809523809523,16.582430000000002,train,57.73797,1.25
38.62423,5,0.10416666666666667,40,0.8333333333333334,11,0.22916666666666666,41.53482,48,action_admission_cfg002,action_admission,feasible,3,0.0625,6.82753,validation,16.724515,4.0
48.46916536,8,0.1111111111111111,58,0.8055555555555556,28,0.3888888888888889,48.29036555,72,action_admission_cfg002,action_admission,high_fanout_feasible,6,0.08333333333333333,4.786687499999999,test_id,23.525737200000002,3.25
32.74850372,46,0.1597222222222222,211,0.7326388888888888,123,0.4270833333333333,134.02579045,288,action_admission_cfg002,action_admission,high_fanout_feasible,31,0.1076388888888889,2.13095,test_ood_template,77.59345860000002,1.75
42.98725038,33,0.19642857142857142,122,0.7261904761904762,67,0.39880952380952384,51.468854050000004,168,action_admission_cfg002,action_admission,high_fanout_feasible,13,0.07738095238095238,4.981412499999999,train,54.102081600000005,0.5
44.85684685,7,0.14583333333333334,39,0.8125,22,0.4583333333333333,27.98304745,48,action_admission_cfg002,action_admission,high_fanout_feasible,2,0.041666666666666664,1.0918625,validation,14.160284999999998,3.25
46.89579804,6,0.08333333333333333,58,0.8055555555555556,30,0.4166666666666667,36.479628950000006,72,action_admission_cfg002,action_admission,network_delay_high,8,0.1111111111111111,0.962225,test_id,19.793767799999998,3.25
37.37109918,32,0.1111111111111111,219,0.7604166666666666,131,0.4548611111111111,126.640168,288,action_admission_cfg002,action_admission,network_delay_high,37,0.1284722222222222,2.227236,test_ood_template,64.9565172,2.5
43.0741293,22,0.13095238095238096,125,0.7440476190476191,74,0.44047619047619047,43.93842280000001,168,action_admission_cfg002,action_admission,network_delay_high,21,0.125,2.915374,train,44.997682999999995,0.5
43.40619099,7,0.14583333333333334,36,0.75,22,0.4583333333333333,18.1454368,48,action_admission_cfg002,action_admission,network_delay_high,5,0.10416666666666667,0.960839,validation,11.699736600000001,2.5
120.4270113,54,0.09375,454,0.7881944444444444,393,0.6822916666666666,162.7191600000001,576,action_admission_cfg002,action_admission,verifier_scarce,68,0.11805555555555555,6.696841,test_ood_network,117.09993074999997,1.75
42.68085,6,0.08333333333333333,59,0.8194444444444444,20,0.2777777777777778,49.22766,72,action_admission_cfg003,action_admission,feasible,7,0.09722222222222222,4.06165,test_id,24.259785,4.0
35.958585,23,0.0798611111111111,232,0.8055555555555556,76,0.2638888888888889,209.49460000000002,288,action_admission_cfg003,action_admission,feasible,33,0.11458333333333333,11.3676,test_ood_template,82.89708499999999,4.0
36.964575,14,0.08333333333333333,138,0.8214285714285714,49,0.2916666666666667,102.58760000000002,168,action_admission_cfg003,action_admission,feasible,16,0.09523809523809523,20.521320000000003,train,55.09678499999999,1.25
43.362325,5,0.10416666666666667,40,0.8333333333333334,9,0.1875,44.92786,48,action_admission_cfg003,action_admission,feasible,3,0.0625,8.7349,validation,17.285575,4.0
53.61999119,5,0.06944444444444445,61,0.8472222222222222,33,0.4583333333333333,46.45775715,72,action_admission_cfg003,action_admission,high_fanout_feasible,6,0.08333333333333333,5.077062499999999,test_id,22.942731600000002,3.25
41.37188939,21,0.07291666666666667,236,0.8194444444444444,143,0.4965277777777778,155.50497825000002,288,action_admission_cfg003,action_admission,high_fanout_feasible,31,0.1076388888888889,2.90595,test_ood_template,74.85533460000003,1.75
48.13807621,12,0.07142857142857142,143,0.8511904761904762,89,0.5297619047619048,74.09703094999999,168,action_admission_cfg003,action_admission,high_fanout_feasible,13,0.07738095238095238,5.481412499999999,train,50.21622000000001,0.5
50.00767267,4,0.08333333333333333,42,0.875,27,0.5625,22.863979649999997,48,action_admission_cfg003,action_admission,high_fanout_feasible,2,0.041666666666666664,1.0918625,validation,14.160284999999998,3.25
52.66950285,6,0.08333333333333333,58,0.8055555555555556,31,0.4305555555555556,36.46076815000001,72,action_admission_cfg003,action_admission,network_delay_high,8,0.1111111111111111,4.467815,test_id,19.297133399999996,3.25
40.40283714,26,0.09027777777777778,225,0.78125,133,0.4618055555555556,137.00007285000007,288,action_admission_cfg003,action_admission,network_delay_high,37,0.1284722222222222,2.557236,test_ood_template,62.18743679999999,1.75
47.73213659,16,0.09523809523809523,131,0.7797619047619048,78,0.4642857142857143,63.31949460000001,168,action_admission_cfg003,action_admission,network_delay_high,21,0.125,4.823643000000001,train,41.1658646,0.5
49.1798958,5,0.10416666666666667,38,0.7916666666666666,21,0.4375,22.3549316,48,action_admission_cfg003,action_admission,network_delay_high,5,0.10416666666666667,0.960839,validation,11.987218199999997,3.25
134.71855515,52,0.09027777777777778,456,0.7916666666666666,387,0.671875,178.67362000000006,576,action_admission_cfg003,action_admission,verifier_scarce,68,0.11805555555555555,7.156841000000001,test_ood_network,115.87471574999998,1.75
36.958965,6,0.08333333333333333,59,0.8194444444444444,21,0.2916666666666667,45.20486,72,action_admission_cfg004,action_admission,feasible,7,0.09722222222222222,4.06165,test_id,24.582795000000004,3.25
33.145875,24,0.08333333333333333,231,0.8020833333333334,77,0.2673611111111111,193.79118,288,action_admission_cfg004,action_admission,feasible,33,0.11458333333333333,8.6676,test_ood_template,85.459115,3.25
32.25864,14,0.08333333333333333,138,0.8214285714285714,49,0.2916666666666667,88.14384000000001,168,action_admission_cfg004,action_admission,feasible,16,0.09523809523809523,16.98243,train,57.105585,1.25
38.65639,5,0.10416666666666667,40,0.8333333333333334,11,0.22916666666666666,41.53482,48,action_admission_cfg004,action_admission,feasible,3,0.0625,6.82753,validation,16.724515,4.0
48.43026004,5,0.06944444444444445,61,0.8472222222222222,32,0.4444444444444444,47.31700715,72,action_admission_cfg004,action_admission,high_fanout_feasible,6,0.08333333333333333,5.077062499999999,test_id,23.525737200000002,3.25
34.93977313,21,0.07291666666666667,236,0.8194444444444444,153,0.53125,150.69710625000002,288,action_admission_cfg004,action_admission,high_fanout_feasible,31,0.1076388888888889,2.90595,test_ood_template,76.42764180000002,2.5
42.94834507,12,0.07142857142857142,143,0.8511904761904762,92,0.5476190476190477,64.81663995,168,action_admission_cfg004,action_admission,high_fanout_feasible,13,0.07738095238095238,5.481412499999999,train,52.5641832,0.5
44.81794153,4,0.08333333333333333,42,0.875,26,0.5416666666666666,26.194530849999996,48,action_admission_cfg004,action_admission,high_fanout_feasible,2,0.041666666666666664,1.0918625,validation,14.160284999999998,3.25
46.83669192,6,0.08333333333333333,58,0.8055555555555556,29,0.4027777777777778,39.79820355,72,action_admission_cfg004,action_admission,network_delay_high,8,0.1111111111111111,0.962225,test_id,19.793767799999998,3.25
37.9038338,26,0.09027777777777778,225,0.78125,139,0.4826388888888889,130.47103644999999,288,action_admission_cfg004,action_admission,network_delay_high,37,0.1284722222222222,2.557236,test_ood_template,64.63864799999999,2.5
43.01502318,16,0.09523809523809523,131,0.7797619047619048,82,0.4880952380952381,48.72291940000002,168,action_admission_cfg004,action_admission,network_delay_high,21,0.125,3.3553739999999994,train,44.466272599999996,0.5
43.34708487,5,0.10416666666666667,38,0.7916666666666666,24,0.5,20.3476878,48,action_admission_cfg004,action_admission,network_delay_high,5,0.10416666666666667,0.960839,validation,11.699736600000001,2.5
120.04409527,52,0.09027777777777778,456,0.7916666666666666,396,0.6875,164.16994000000008,576,action_admission_cfg004,action_admission,verifier_scarce,68,0.11805555555555555,7.156841000000001,test_ood_network,117.09993074999997,1.75
42.68085,6,0.08333333333333333,59,0.8194444444444444,20,0.2777777777777778,49.22766,72,action_admission_cfg005,action_admission,feasible,7,0.09722222222222222,4.06165,test_id,24.259785,4.0
35.958585,23,0.0798611111111111,232,0.8055555555555556,76,0.2638888888888889,209.49460000000002,288,action_admission_cfg005,action_admission,feasible,33,0.11458333333333333,11.3676,test_ood_template,82.89708499999999,4.0
36.964575,14,0.08333333333333333,138,0.8214285714285714,49,0.2916666666666667,102.58760000000002,168,action_admission_cfg005,action_admission,feasible,16,0.09523809523809523,20.521320000000003,train,55.09678499999999,1.25
43.362325,5,0.10416666666666667,40,0.8333333333333334,9,0.1875,44.92786,48,action_admission_cfg005,action_admission,feasible,3,0.0625,8.7349,validation,17.285575,4.0
53.61999119,5,0.06944444444444445,61,0.8472222222222222,33,0.4583333333333333,46.45775715,72,action_admission_cfg005,action_admission,high_fanout_feasible,6,0.08333333333333333,5.077062499999999,test_id,22.942731600000002,3.25
41.37188939,21,0.07291666666666667,236,0.8194444444444444,143,0.4965277777777778,155.50497825000002,288,action_admission_cfg005,action_admission,high_fanout_feasible,31,0.1076388888888889,2.90595,test_ood_template,74.85533460000003,1.75
48.13807621,12,0.07142857142857142,143,0.8511904761904762,89,0.5297619047619048,74.09703094999999,168,action_admission_cfg005,action_admission,high_fanout_feasible,13,0.07738095238095238,5.481412499999999,train,50.21622000000001,0.5
50.00767267,4,0.08333333333333333,42,0.875,27,0.5625,22.863979649999997,48,action_admission_cfg005,action_admission,high_fanout_feasible,2,0.041666666666666664,1.0918625,validation,14.160284999999998,3.25
52.66950285,6,0.08333333333333333,58,0.8055555555555556,31,0.4305555555555556,36.46076815000001,72,action_admission_cfg005,action_admission,network_delay_high,8,0.1111111111111111,4.467815,test_id,19.297133399999996,3.25
40.40283714,26,0.09027777777777778,225,0.78125,133,0.4618055555555556,137.00007285000007,288,action_admission_cfg005,action_admission,network_delay_high,37,0.1284722222222222,2.557236,test_ood_template,62.18743679999999,1.75
47.73213659,16,0.09523809523809523,131,0.7797619047619048,78,0.4642857142857143,63.31949460000001,168,action_admission_cfg005,action_admission,network_delay_high,21,0.125,4.823643000000001,train,41.1658646,0.5
49.1798958,5,0.10416666666666667,38,0.7916666666666666,21,0.4375,22.3549316,48,action_admission_cfg005,action_admission,network_delay_high,5,0.10416666666666667,0.960839,validation,11.987218199999997,3.25
134.71855515,52,0.09027777777777778,456,0.7916666666666666,387,0.671875,178.67362000000006,576,action_admission_cfg005,action_admission,verifier_scarce,68,0.11805555555555555,7.156841000000001,test_ood_network,115.87471574999998,1.75
40.110165,6,0.08333333333333333,59,0.8194444444444444,20,0.2777777777777778,45.20486,72,action_admission_cfg006,action_admission,feasible,7,0.09722222222222222,4.06165,test_id,24.537075,4.0
32.613375,24,0.08333333333333333,231,0.8020833333333334,78,0.2708333333333333,200.99998000000002,288,action_admission_cfg006,action_admission,feasible,33,0.11458333333333333,11.3676,test_ood_template,83.31832999999999,3.25
37.11324,14,0.08333333333333333,138,0.8214285714285714,46,0.27380952380952384,99.35512000000004,168,action_admission_cfg006,action_admission,feasible,16,0.09523809523809523,18.51342,train,56.510414999999995,1.25
40.79164,5,0.10416666666666667,40,0.8333333333333334,10,0.20833333333333334,44.92786,48,action_admission_cfg006,action_admission,feasible,3,0.0625,8.7349,validation,16.564495,4.0
50.17542012,5,0.06944444444444445,61,0.8472222222222222,33,0.4583333333333333,47.31700715,72,action_admission_cfg006,action_admission,high_fanout_feasible,6,0.08333333333333333,5.077062499999999,test_id,22.942731600000002,3.25
36.68493321,21,0.07291666666666667,236,0.8194444444444444,146,0.5069444444444444,153.08415185,288,action_admission_cfg006,action_admission,high_fanout_feasible,31,0.1076388888888889,2.90595,test_ood_template,75.43226520000003,2.5
44.69350514,12,0.07142857142857142,143,0.8511904761904762,92,0.5476190476190477,68.78961555000001,168,action_admission_cfg006,action_admission,high_fanout_feasible,13,0.07738095238095238,5.481412499999999,train,51.261168600000005,0.5
46.56310161,4,0.08333333333333333,42,0.875,26,0.5416666666666666,26.194530849999996,48,action_admission_cfg006,action_admission,high_fanout_feasible,2,0.041666666666666664,1.0918625,validation,14.160284999999998,3.25
50.08768732,6,0.08333333333333333,58,0.8055555555555556,29,0.4027777777777778,40.51609275,72,action_admission_cfg006,action_admission,network_delay_high,8,0.1111111111111111,4.467815,test_id,19.793767799999998,3.25
36.7581457,26,0.09027777777777778,225,0.78125,135,0.46875,129.40590645,288,action_admission_cfg006,action_admission,network_delay_high,37,0.1284722222222222,2.557236,test_ood_template,63.617144399999994,1.75
45.15032106,16,0.09523809523809523,131,0.7797619047619048,82,0.4880952380952381,52.92862520000001,168,action_admission_cfg006,action_admission,network_delay_high,21,0.125,3.3553739999999994,train,42.764691199999994,0.5
46.59808027,5,0.10416666666666667,38,0.7916666666666666,22,0.4583333333333333,22.3549316,48,action_admission_cfg006,action_admission,network_delay_high,5,0.10416666666666667,0.960839,validation,11.817105600000001,3.25
128.0918349,52,0.09027777777777778,456,0.7916666666666666,390,0.6770833333333334,170.5556200000001,576,action_admission_cfg006,action_admission,verifier_scarce,68,0.11805555555555555,7.156841000000001,test_ood_network,116.43858824999998,1.75
36.958965,6,0.08333333333333333,59,0.8194444444444444,21,0.2916666666666667,45.20486,72,action_admission_cfg007,action_admission,feasible,7,0.09722222222222222,4.06165,test_id,24.582795000000004,3.25
33.145875,24,0.08333333333333333,231,0.8020833333333334,77,0.2673611111111111,193.79118,288,action_admission_cfg007,action_admission,feasible,33,0.11458333333333333,8.6676,test_ood_template,85.459115,3.25
32.25864,14,0.08333333333333333,138,0.8214285714285714,49,0.2916666666666667,88.14384000000001,168,action_admission_cfg007,action_admission,feasible,16,0.09523809523809523,16.98243,train,57.105585,1.25
38.65639,5,0.10416666666666667,40,0.8333333333333334,11,0.22916666666666666,41.53482,48,action_admission_cfg007,action_admission,feasible,3,0.0625,6.82753,validation,16.724515,4.0
48.43026004,5,0.06944444444444445,61,0.8472222222222222,32,0.4444444444444444,47.31700715,72,action_admission_cfg007,action_admission,high_fanout_feasible,6,0.08333333333333333,5.077062499999999,test_id,23.525737200000002,3.25
34.93977313,21,0.07291666666666667,236,0.8194444444444444,153,0.53125,150.69710625000002,288,action_admission_cfg007,action_admission,high_fanout_feasible,31,0.1076388888888889,2.90595,test_ood_template,76.42764180000002,2.5
42.94834507,12,0.07142857142857142,143,0.8511904761904762,92,0.5476190476190477,64.81663995,168,action_admission_cfg007,action_admission,high_fanout_feasible,13,0.07738095238095238,5.481412499999999,train,52.5641832,0.5
44.81794153,4,0.08333333333333333,42,0.875,26,0.5416666666666666,26.194530849999996,48,action_admission_cfg007,action_admission,high_fanout_feasible,2,0.041666666666666664,1.0918625,validation,14.160284999999998,3.25
46.83669192,6,0.08333333333333333,58,0.8055555555555556,29,0.4027777777777778,39.79820355,72,action_admission_cfg007,action_admission,network_delay_high,8,0.1111111111111111,0.962225,test_id,19.793767799999998,3.25
37.9038338,26,0.09027777777777778,225,0.78125,139,0.4826388888888889,130.47103644999999,288,action_admission_cfg007,action_admission,network_delay_high,37,0.1284722222222222,2.557236,test_ood_template,64.63864799999999,2.5
43.01502318,16,0.09523809523809523,131,0.7797619047619048,82,0.4880952380952381,48.72291940000002,168,action_admission_cfg007,action_admission,network_delay_high,21,0.125,3.3553739999999994,train,44.466272599999996,0.5
43.34708487,5,0.10416666666666667,38,0.7916666666666666,24,0.5,20.3476878,48,action_admission_cfg007,action_admission,network_delay_high,5,0.10416666666666667,0.960839,validation,11.699736600000001,2.5
120.04409527,52,0.09027777777777778,456,0.7916666666666666,396,0.6875,164.16994000000008,576,action_admission_cfg007,action_admission,verifier_scarce,68,0.11805555555555555,7.156841000000001,test_ood_network,117.09993074999997,1.75
40.248755,6,0.08333333333333333,59,0.8194444444444444,19,0.2638888888888889,53.1311,72,action_admission_cfg008,action_admission,feasible,7,0.09722222222222222,6.6568000000000005,test_id,24.40959,3.25
32.604215,24,0.08333333333333333,230,0.7986111111111112,79,0.2743055555555556,207.93558000000002,288,action_admission_cfg008,action_admission,feasible,34,0.11805555555555555,11.3676,test_ood_template,82.83633999999999,3.25
35.54843,16,0.09523809523809523,135,0.8035714285714286,47,0.27976190476190477,99.35170000000004,168,action_admission_cfg008,action_admission,feasible,17,0.10119047619047619,19.68761,train,55.569129999999994,1.25
41.94618,5,0.10416666666666667,40,0.8333333333333334,9,0.1875,44.92786,48,action_admission_cfg008,action_admission,feasible,3,0.0625,8.7349,validation,17.285575,4.0
49.54319013,8,0.1111111111111111,58,0.8055555555555556,29,0.4027777777777778,48.29036555,72,action_admission_cfg008,action_admission,high_fanout_feasible,6,0.08333333333333333,4.786687499999999,test_id,22.942731600000002,3.25
36.61893179,41,0.1423611111111111,216,0.75,121,0.4201388888888889,144.3972571,288,action_admission_cfg008,action_admission,high_fanout_feasible,31,0.1076388888888889,2.13095,test_ood_template,75.44013840000004,1.75
45.36540293,30,0.17857142857142858,125,0.7440476190476191,71,0.4226190476190476,58.72028575,168,action_admission_cfg008,action_admission,high_fanout_feasible,13,0.07738095238095238,4.981412499999999,train,50.7990798,0.5
45.93087162,6,0.125,40,0.8333333333333334,22,0.4583333333333333,30.013627049999997,48,action_admission_cfg008,action_admission,high_fanout_feasible,2,0.041666666666666664,1.0918625,validation,14.022504000000001,2.5
48.58877853,6,0.08333333333333333,58,0.8055555555555556,31,0.4305555555555556,36.46076815000001,72,action_admission_cfg008,action_admission,network_delay_high,8,0.1111111111111111,4.467815,test_id,19.297133399999996,3.25
36.59554422,31,0.1076388888888889,220,0.7638888888888888,129,0.4479166666666667,133.1905912,288,action_admission_cfg008,action_admission,network_delay_high,37,0.1284722222222222,2.227236,test_ood_template,62.6573682,1.75
44.76710979,22,0.13095238095238096,125,0.7440476190476191,70,0.4166666666666667,57.36082900000001,168,action_admission_cfg008,action_admission,network_delay_high,21,0.125,4.383643000000001,train,42.764691199999994,0.5
45.09917148,7,0.14583333333333334,36,0.75,21,0.4375,20.1526806,48,action_admission_cfg008,action_admission,network_delay_high,5,0.10416666666666667,0.960839,validation,11.699736600000001,2.5
123.79067843,54,0.09375,454,0.7881944444444444,390,0.6770833333333334,169.1298000000001,576,action_admission_cfg008,action_admission,verifier_scarce,68,0.11805555555555555,6.696841,test_ood_network,115.62642374999996,1.75
35.771255,6,0.08333333333333333,59,0.8194444444444444,21,0.2916666666666667,45.20486,72,action_admission_cfg009,action_admission,feasible,7,0.09722222222222222,4.06165,test_id,24.582795000000004,3.25
28.50194,24,0.08333333333333333,230,0.7986111111111112,81,0.28125,200.05054,288,action_admission_cfg009,action_admission,feasible,34,0.11805555555555555,11.3676,test_ood_template,83.59171,3.25
31.07093,16,0.09523809523809523,135,0.8035714285714286,47,0.27976190476190477,95.74570000000003,168,action_admission_cfg009,action_admission,feasible,17,0.10119047619047619,15.71033,train,56.47461999999998,1.25
37.46868,5,0.10416666666666667,40,0.8333333333333334,9,0.1875,44.92786,48,action_admission_cfg009,action_admission,feasible,3,0.0625,8.7349,validation,17.285575,4.0
46.17258008,8,0.1111111111111111,58,0.8055555555555556,29,0.4027777777777778,48.29036555,72,action_admission_cfg009,action_admission,high_fanout_feasible,6,0.08333333333333333,4.786687499999999,test_id,22.942731600000002,3.25
30.7663039,44,0.1527777777777778,213,0.7395833333333334,123,0.4270833333333333,142.57139995,288,action_admission_cfg009,action_admission,high_fanout_feasible,31,0.1076388888888889,2.13095,test_ood_template,76.08277620000004,1.75
41.99479287,33,0.19642857142857142,122,0.7261904761904762,68,0.40476190476190477,52.36944625,168,action_admission_cfg009,action_admission,high_fanout_feasible,13,0.07738095238095238,4.981412499999999,train,53.512806600000005,0.5
42.56026157,7,0.14583333333333334,39,0.8125,21,0.4375,32.88774465,48,action_admission_cfg009,action_admission,high_fanout_feasible,2,0.041666666666666664,1.0918625,validation,14.022504000000001,2.5
44.77633074,6,0.08333333333333333,58,0.8055555555555556,28,0.3888888888888889,43.834667350000004,72,action_admission_cfg009,action_admission,network_delay_high,8,0.1111111111111111,4.467815,test_id,19.793767799999998,3.25
33.76896733,32,0.1111111111111111,219,0.7604166666666666,132,0.4583333333333333,127.84338600000001,288,action_admission_cfg009,action_admission,network_delay_high,37,0.1284722222222222,2.227236,test_ood_template,64.02609359999998,1.75
40.954662,22,0.13095238095238096,125,0.7440476190476191,76,0.4523809523809524,46.833303000000015,168,action_admission_cfg009,action_admission,network_delay_high,21,0.125,2.915374,train,43.15832239999999,0.5
41.28672369,7,0.14583333333333334,36,0.75,20,0.4166666666666667,22.3667196,48,action_admission_cfg009,action_admission,network_delay_high,5,0.10416666666666667,0.960839,validation,11.699736600000001,2.5
115.09769017,54,0.09375,454,0.7881944444444444,396,0.6875,162.7191600000001,576,action_admission_cfg009,action_admission,verifier_scarce,68,0.11805555555555555,6.696841,test_ood_network,116.43858824999998,1.75
34.79829,6,0.08333333333333333,59,0.8194444444444444,19,0.2638888888888889,49.22766,72,action_admission_cfg010,action_admission,feasible,7,0.09722222222222222,4.06165,test_id,25.025055000000002,3.25
28.426655,24,0.08333333333333333,230,0.7986111111111112,80,0.2777777777777778,184.36685999999997,288,action_admission_cfg010,action_admission,feasible,34,0.11805555555555555,5.20476,test_ood_template,86.13718,3.25
27.495165,16,0.09523809523809523,135,0.8035714285714286,51,0.30357142857142855,83.2037,168,action_admission_cfg010,action_admission,feasible,17,0.10119047619047619,15.71033,train,57.33393999999999,1.25
33.892915,5,0.10416666666666667,40,0.8333333333333334,10,0.20833333333333334,43.719860000000004,48,action_admission_cfg010,action_admission,feasible,3,0.0625,8.7349,validation,17.285575,4.0
45.61028652,8,0.1111111111111111,58,0.8055555555555556,30,0.4166666666666667,43.90936895,72,action_admission_cfg010,action_admission,high_fanout_feasible,6,0.08333333333333333,4.786687499999999,test_id,23.525737200000002,3.25
31.79537943,47,0.16319444444444445,210,0.7291666666666666,123,0.4270833333333333,129.9017587,288,action_admission_cfg010,action_admission,high_fanout_feasible,31,0.1076388888888889,2.13095,test_ood_template,79.18311600000001,2.5
37.88080844,33,0.19642857142857142,122,0.7261904761904762,70,0.4166666666666667,47.101900050000005,168,action_admission_cfg010,action_admission,high_fanout_feasible,13,0.07738095238095238,3.3129250000000003,train,53.97489540000001,0.5
41.997968,7,0.14583333333333334,39,0.8125,20,0.4166666666666667,34.810206050000005,48,action_admission_cfg010,action_admission,high_fanout_feasible,2,0.041666666666666664,5.0293625,validation,14.9696694,3.25
