commitment_debt_end,deferred,deferred_ratio,delivered,delivered_ratio,downgraded,downgraded_ratio,false_commitment_exposure,generated,policy_config_id,policy_name,regime,rejected,rejected_ratio,resource_reservation_waste,split,true_progress,verifier_queue_end,withheld_pct,progress_msg,fce_msg,efficiency_k,visual_included
27.06034952,49,0.1701388888888889,208,0.7222222222222222,126,0.4375,122.31892655,288,action_admission_cfg018,action_admission,high_fanout_feasible,31,0.1076388888888889,2.13095,test_ood_template,78.92757720000002,2.5,27.77777777777778,0.27405408750000004,0.4247184949652778,10.127514698117619,True
40.88889867,6,0.0833333333333333,58,0.8055555555555556,32,0.4444444444444444,38.63590675,72,action_admission_cfg018,action_admission,network_delay_high,8,0.1111111111111111,4.467815,test_id,19.7937678,3.25,19.444444444444443,0.2749134416666667,0.5366098159722221,6.723424954176362,True
31.13580997,33,0.1145833333333333,218,0.7569444444444444,139,0.4826388888888889,115.95605105000004,288,action_admission_cfg018,action_admission,network_delay_high,37,0.1284722222222222,2.227236,test_ood_template,66.7682226,2.5,24.305555555555557,0.23183410625,0.4026251772569446,7.445899318931383,True
99.1741852,55,0.0954861111111111,454,0.7881944444444444,405,0.703125,150.86572000000012,576,action_admission_cfg018,action_admission,verifier_scarce,67,0.1163194444444444,6.696841,test_ood_network,116.26498049999998,1.75,21.180555555555557,0.20184892447916664,0.261919652777778,2.0352970288801187,True
29.808765,6,0.0833333333333333,59,0.8194444444444444,19,0.2638888888888889,48.74598,72,action_admission_cfg020,action_admission,feasible,7,0.0972222222222222,4.06165,test_id,25.025055,3.25,18.055555555555557,0.3475702083333333,0.6770275,11.660000282914549,True
23.152275,24,0.0833333333333333,230,0.7986111111111112,87,0.3020833333333333,171.93878,288,action_admission_cfg020,action_admission,feasible,34,0.1180555555555555,5.20476,test_ood_template,86.50257999999998,3.25,20.13888888888889,0.30035618055555546,0.5970096527777778,12.97307416033869,False
40.42947941,5,0.0694444444444444,61,0.8472222222222222,36,0.5,45.124201150000005,72,action_admission_cfg020,action_admission,high_fanout_feasible,6,0.0833333333333333,5.077062499999999,test_id,22.9427316,3.25,15.277777777777779,0.31864905,0.6267250159722223,7.881601609769528,True
28.83087616,21,0.0729166666666666,236,0.8194444444444444,156,0.5416666666666666,143.09298925,288,action_admission_cfg020,action_admission,high_fanout_feasible,31,0.1076388888888889,2.90595,test_ood_template,78.55442640000003,2.5,18.055555555555557,0.2727584250000001,0.49685065711805554,9.460636003092599,True
41.87551734,6,0.0833333333333333,58,0.8055555555555556,33,0.4583333333333333,34.59944295,72,action_admission_cfg020,action_admission,network_delay_high,8,0.1111111111111111,0.962225,test_id,19.7937678,3.25,19.444444444444443,0.2749134416666667,0.48054781874999997,6.565016007672484,True
31.86530511,26,0.0902777777777777,225,0.78125,146,0.5069444444444444,120.84411365,288,action_admission_cfg020,action_admission,network_delay_high,37,0.1284722222222222,2.557236,test_ood_template,66.7682226,2.5,21.875,0.23183410625,0.41959761684027774,7.27543971255576,True
100.68759768,53,0.0920138888888889,456,0.7916666666666666,407,0.7065972222222222,153.36978000000013,576,action_admission_cfg020,action_admission,verifier_scarce,67,0.1163194444444444,7.156841000000001,test_ood_network,116.26498049999998,1.75,20.833333333333332,0.20184892447916664,0.2662669791666669,2.0047049401324704,True
14.4328,4,0.0555555555555555,61,0.8472222222222222,18,0.25,45.814,72,closed_loop_cpb_cfg002,closed_loop_cpb,feasible,7,0.0972222222222222,3.4699,test_id,24.53191500000001,4.0,15.277777777777779,0.3407210416666668,0.6363055555555556,23.60741101287808,False
12.0715,25,0.0868055555555555,232,0.8055555555555556,80,0.2777777777777778,190.89664,288,closed_loop_cpb_cfg002,closed_loop_cpb,feasible,31,0.1076388888888889,5.7876,test_ood_template,77.82353,4.0,19.444444444444443,0.2702205902777778,0.6628355555555555,22.385005200495197,False
19.8134238,4,0.0555555555555555,61,0.8472222222222222,30,0.4166666666666667,50.79480924999999,72,closed_loop_cpb_cfg002,closed_loop_cpb,high_fanout_feasible,7,0.0972222222222222,1.0934375,test_id,22.072824,3.25,15.277777777777779,0.30656700000000003,0.7054834618055554,15.472691802009505,False
18.33251085,28,0.0972222222222222,228,0.7916666666666666,134,0.4652777777777778,156.95058045000002,288,closed_loop_cpb_cfg002,closed_loop_cpb,high_fanout_feasible,32,0.1111111111111111,7.2345,test_ood_template,74.21937660000003,4.0,20.833333333333332,0.25770616875000013,0.5449672932291667,14.057330763832612,False
17.67558642,6,0.0833333333333333,58,0.8055555555555556,28,0.3888888888888889,40.46767774999999,72,closed_loop_cpb_cfg002,closed_loop_cpb,network_delay_high,8,0.1111111111111111,0.962225,test_id,18.960086800000003,3.25,19.444444444444443,0.2633345388888889,0.562051079861111,14.898206635505163,False
17.2442127,28,0.0972222222222222,226,0.7847222222222222,136,0.4722222222222222,135.36579295000004,288,closed_loop_cpb_cfg002,closed_loop_cpb,network_delay_high,34,0.1180555555555555,6.36636,test_ood_template,62.2788618,4.0,21.52777777777778,0.21624604791666668,0.47002011440972236,12.540209963697949,False
36.25646775,321,0.5572916666666666,255,0.4427083333333333,168,0.2916666666666667,121.75555999999996,576,closed_loop_cpb_cfg002,closed_loop_cpb,verifier_scarce,0,0.0,7.0858975,test_ood_network,73.27576575000003,1.0,55.729166666666664,0.12721487109375007,0.2113811805555555,3.5087497207653406,True
11.7985,4,0.0555555555555555,60,0.8333333333333334,22,0.3055555555555556,34.67518000000001,72,closed_loop_cpb_cfg005,closed_loop_cpb,feasible,8,0.1111111111111111,0.8747500000000001,test_id,24.323865000000005,4.0,16.666666666666668,0.3378314583333334,0.48159972222222236,28.633424446610448,False
12.0715,33,0.1145833333333333,216,0.75,98,0.3402777777777778,161.34288000000004,288,closed_loop_cpb_cfg005,closed_loop_cpb,feasible,39,0.1354166666666666,5.7876,test_ood_template,71.991055,4.0,25.0,0.24996894097222222,0.5602183333333335,20.70736370560595,False
12.64407606,6,0.0833333333333333,57,0.7916666666666666,30,0.4166666666666667,39.57133485,72,closed_loop_cpb_cfg005,closed_loop_cpb,high_fanout_feasible,9,0.125,1.0934375,test_id,21.9420792,3.25,20.833333333333332,0.3047511,0.5496018729166666,24.102283041786766,False
15.05806034,32,0.1111111111111111,218,0.7569444444444444,135,0.46875,135.99563335,288,closed_loop_cpb_cfg005,closed_loop_cpb,high_fanout_feasible,38,0.1319444444444444,7.2345,test_ood_template,74.32252200000002,4.0,24.305555555555557,0.25806431250000006,0.47220706024305553,17.137951812723315,False
10.87812193,6,0.0833333333333333,53,0.7361111111111112,24,0.3333333333333333,35.62234665,72,closed_loop_cpb_cfg005,closed_loop_cpb,network_delay_high,13,0.1805555555555555,0.962225,test_id,18.628215200000003,3.25,26.38888888888889,0.25872521111111113,0.4947548145833333,23.78399624273297,False
13.01543229,38,0.1319444444444444,202,0.7013888888888888,118,0.4097222222222222,117.02960104999995,288,closed_loop_cpb_cfg005,closed_loop_cpb,network_delay_high,48,0.1666666666666666,6.01436,test_ood_template,61.37480539999999,4.0,29.86111111111111,0.21310696319444442,0.406352781423611,16.373406464430573,False
58.4140632,182,0.3159722222222222,393,0.6822916666666666,348,0.6041666666666666,144.56304000000006,576,closed_loop_cpb_cfg005,closed_loop_cpb,verifier_scarce,1,0.0017361111111111,5.991201,test_ood_network,106.13154899999996,0.75,31.770833333333332,0.18425616145833326,0.2509775000000001,3.1543116736713026,True
9.27505,2,0.0277777777777777,61,0.8472222222222222,21,0.2916666666666667,34.86424000000001,72,closed_loop_cpb_cfg007,closed_loop_cpb,feasible,9,0.125,0.8747500000000001,test_id,22.61991,3.25,15.277777777777779,0.3141654166666667,0.4842255555555557,33.87209952147608,False
12.0715,22,0.0763888888888889,220,0.7638888888888888,80,0.2777777777777778,155.89648000000005,288,closed_loop_cpb_cfg007,closed_loop_cpb,feasible,46,0.1597222222222222,5.4676,test_ood_template,67.52237000000001,4.0,23.61111111111111,0.23445267361111113,0.5413072222222224,19.42200005062429,False
14.20261336,4,0.0555555555555555,56,0.7777777777777778,25,0.3472222222222222,37.1471451,72,closed_loop_cpb_cfg007,closed_loop_cpb,high_fanout_feasible,12,0.1666666666666666,1.0934375,test_id,22.5640134,3.25,22.22222222222222,0.313389075,0.5159325708333333,22.065592229851422,False
13.04915054,24,0.0833333333333333,215,0.7465277777777778,121,0.4201388888888889,116.61684534999996,288,closed_loop_cpb_cfg007,closed_loop_cpb,high_fanout_feasible,49,0.1701388888888889,1.38095,test_ood_template,70.33159260000001,3.0,25.34722222222222,0.24420691875000003,0.4049196019097221,18.714392021260263,False
15.2544935,5,0.0694444444444444,52,0.7222222222222222,20,0.2777777777777778,28.55800875,72,closed_loop_cpb_cfg007,closed_loop_cpb,network_delay_high,15,0.2083333333333333,0.572715,test_id,18.991054,3.25,27.77777777777778,0.26376463888888885,0.39663901041666666,17.290947017604278,False
12.80393826,33,0.1145833333333333,193,0.6701388888888888,94,0.3263888888888889,109.77271879999996,288,closed_loop_cpb_cfg007,closed_loop_cpb,network_delay_high,62,0.2152777777777778,6.01436,test_ood_template,56.5797332,4.0,32.986111111111114,0.19645740694444444,0.381155273611111,15.343514077866573,False
35.96805629,287,0.4982638888888889,262,0.4548611111111111,172,0.2986111111111111,112.00696,576,closed_loop_cpb_cfg007,closed_loop_cpb,verifier_scarce,27,0.046875,2.389424,test_ood_network,79.19248450000003,1.5,54.513888888888886,0.13748695225694452,0.19445652777777778,3.822473784750199,True
18.250395,4,0.0555555555555555,61,0.8472222222222222,15,0.2083333333333333,58.47990000000001,72,closed_loop_cpb_cfg016,closed_loop_cpb,feasible,7,0.0972222222222222,6.6568000000000005,test_id,24.145720000000004,4.0,15.277777777777779,0.3353572222222223,0.8122208333333334,18.3753404911084,False
15.60604,24,0.0833333333333333,235,0.8159722222222222,71,0.2465277777777778,225.1173,288,closed_loop_cpb_cfg016,closed_loop_cpb,feasible,29,0.1006944444444444,11.3676,test_ood_template,78.660855,4.0,18.40277777777778,0.27312796875,0.7816572916666666,17.501426931495754,False
35.09445245,10,0.1388888888888889,60,0.8333333333333334,29,0.4027777777777778,52.25818565,72,closed_loop_cpb_cfg016,closed_loop_cpb,high_fanout_feasible,2,0.0277777777777777,1.0934375,test_id,22.230423,3.25,16.666666666666668,0.30875587499999996,0.7258081340277778,8.797854174812748,True
28.44500915,44,0.1527777777777778,228,0.7916666666666666,133,0.4618055555555556,170.34201625,288,closed_loop_cpb_cfg016,closed_loop_cpb,high_fanout_feasible,16,0.0555555555555555,7.2345,test_ood_template,73.83767220000001,4.0,20.833333333333332,0.25638080625000004,0.5914653342013889,9.013208781126373,True
32.47817535,11,0.1527777777777778,58,0.8055555555555556,28,0.3888888888888889,43.02432655000001,72,closed_loop_cpb_cfg016,closed_loop_cpb,network_delay_high,3,0.0416666666666666,0.962225,test_id,18.9783028,2.5,19.444444444444443,0.2635875388888889,0.5975600909722224,8.115835820465477,True
28.50818373,45,0.15625,223,0.7743055555555556,132,0.4583333333333333,154.35796600000006,288,closed_loop_cpb_cfg016,closed_loop_cpb,network_delay_high,20,0.0694444444444444,9.33636,test_ood_template,61.80904079999999,4.0,22.569444444444443,0.21461472499999998,0.5359651597222225,7.528179523206685,True
72.71181874,227,0.3940972222222222,349,0.6059027777777778,278,0.4826388888888889,160.7614400000001,576,closed_loop_cpb_cfg016,closed_loop_cpb,verifier_scarce,0,0.0,8.374047000000001,test_ood_network,88.68403900000003,1.0,39.40972222222222,0.15396534548611115,0.2790997222222224,2.1174734472899686,True
47.80995,0,0.0,72,1.0,39,0.5416666666666666,46.26259999999999,72,fastest_broadcast_cfg000,fastest_broadcast,feasible,0,0.0,0.8747500000000001,test_id,22.869055,2.5,0.0,0.31762576388888886,0.642536111111111,6.643507552065811,True
48.024525,0,0.0,288,1.0,127,0.4409722222222222,191.2300400000001,288,fastest_broadcast_cfg000,fastest_broadcast,feasible,0,0.0,5.20476,test_ood_template,88.62311,2.5,0.0,0.30771913194444445,0.6639931944444447,6.407541395660747,True
49.24859388,0,0.0,72,1.0,51,0.7083333333333334,35.740331899999994,72,fastest_broadcast_cfg000,fastest_broadcast,high_fanout_feasible,0,0.0,1.0934375,test_id,20.783703600000003,1.75,0.0,0.28866255,0.49639349861111104,5.8613358729258405,True
48.94836677,0,0.0,288,1.0,197,0.6840277777777778,165.3984073,288,fastest_broadcast_cfg000,fastest_broadcast,high_fanout_feasible,0,0.0,2.90595,test_ood_template,75.42853380000004,1.0,0.0,0.26190463125000013,0.5743000253472222,5.350630644749501,True
48.04957305,0,0.0,72,1.0,51,0.7083333333333334,33.5786653,72,fastest_broadcast_cfg000,fastest_broadcast,network_delay_high,0,0.0,0.962225,test_id,17.462156599999997,1.75,0.0,0.24252995277777772,0.4663703513888888,5.047494439240969,True
48.54965833,0,0.0,288,1.0,200,0.6944444444444444,137.1596529,288,fastest_broadcast_cfg000,fastest_broadcast,network_delay_high,0,0.0,2.557236,test_ood_template,63.97866760000001,1.0,0.0,0.2221481513888889,0.47624879479166665,4.575689284544732,True
94.04071656,0,0.0,576,1.0,554,0.9618055555555556,160.64522000000008,576,fastest_broadcast_cfg000,fastest_broadcast,verifier_scarce,0,0.0,8.191841000000002,test_ood_network,115.00763649999998,1.0,0.0,0.19966603559027774,0.278897951388889,2.1231870927194234,True
424.29015,0,0.0,72,1.0,12,0.1666666666666666,58.51268,72,fastest_broadcast_cfg005,fastest_broadcast,feasible,0,0.0,6.15235,test_id,28.50580000000001,4.0,0.0,0.39591388888888907,0.8126761111111112,0.933120622500638,True
347.111775,0,0.0,288,1.0,36,0.125,243.75772,288,fastest_broadcast_cfg005,fastest_broadcast,feasible,0,0.0,11.5476,test_ood_template,104.01500000000004,4.0,0.0,0.3611631944444446,0.8463809722222222,1.0404809645090392,True
895.38835901,0,0.0,72,1.0,12,0.1666666666666666,71.8243147,72,fastest_broadcast_cfg005,fastest_broadcast,high_fanout_feasible,0,0.0,7.6904375,test_id,30.786263999999992,4.0,0.0,0.4275869999999999,0.9975599263888889,0.47754362193492,True
735.41314496,0,0.0,288,1.0,36,0.125,299.21260130000013,288,fastest_broadcast_cfg005,fastest_broadcast,high_fanout_feasible,0,0.0,14.4345,test_ood_template,112.33620000000003,4.0,0.0,0.3900562500000001,1.0389326434027781,0.5303906418768402,True
784.91245466,0,0.0,72,1.0,12,0.1666666666666666,61.58459570000001,72,fastest_broadcast_cfg005,fastest_broadcast,network_delay_high,0,0.0,6.767585,test_id,26.225335999999995,4.0,0.0,0.3642407777777777,0.8553416069444446,0.4640527432267024,True
644.85788176,0,0.0,288,1.0,36,0.125,256.5550003,288,fastest_broadcast_cfg005,fastest_broadcast,network_delay_high,0,0.0,12.70236,test_ood_template,95.6938,4.0,0.0,0.3322701388888889,0.890815973263889,0.515261033922745,True
1086.10871369,0,0.0,576,1.0,92,0.1597222222222222,462.8343399999998,576,fastest_broadcast_cfg005,fastest_broadcast,verifier_scarce,0,0.0,58.233987500000005,test_ood_network,206.8643049999999,72.5,0.0,0.3591394184027776,0.8035318402777775,0.33066617906288526,True
47.344925,0,0.0,72,1.0,33,0.4583333333333333,54.13132,72,fastest_broadcast_cfg008,fastest_broadcast,feasible,0,0.0,0.8747500000000001,test_id,22.859875,1.75,0.0,0.31749826388888885,0.751823888888889,6.70606752231393,True
48.2159,0,0.0,288,1.0,115,0.3993055555555556,241.18691999999996,288,fastest_broadcast_cfg008,fastest_broadcast,feasible,0,0.0,5.024760000000001,test_ood_template,85.45403,2.5,0.0,0.29671538194444447,0.8374545833333332,6.153890769319757,True
50.93849992,0,0.0,72,1.0,49,0.6805555555555556,36.31656950000001,72,fastest_broadcast_cfg008,fastest_broadcast,high_fanout_feasible,0,0.0,1.0934375,test_id,21.9047112,1.75,0.0,0.3042321,0.5043967986111112,5.972537481036996,True
49.4507494,0,0.0,288,1.0,189,0.65625,186.3687227000001,288,fastest_broadcast_cfg008,fastest_broadcast,high_fanout_feasible,0,0.0,5.155950000000001,test_ood_template,72.15265080000003,1.0,0.0,0.25053003750000014,0.6471136204861114,5.066253606664253,True
47.81073099,0,0.0,72,1.0,51,0.7083333333333334,31.720287100000004,72,fastest_broadcast_cfg008,fastest_broadcast,network_delay_high,0,0.0,0.962225,test_id,17.728648399999997,1.75,0.0,0.24623122777777773,0.4405595430555556,5.1501247247041455,True
48.41351613,0,0.0,288,1.0,192,0.6666666666666666,167.30173729999998,288,fastest_broadcast_cfg008,fastest_broadcast,network_delay_high,0,0.0,4.537236,test_ood_template,59.719104400000006,1.0,0.0,0.2073580013888889,0.5809088100694444,4.283060144445843,True
94.09783569,0,0.0,576,1.0,553,0.9600694444444444,167.78186000000005,576,fastest_broadcast_cfg008,fastest_broadcast,verifier_scarce,0,0.0,10.261841000000002,test_ood_network,113.77536774999994,1.0,0.0,0.1975266801215277,0.29128795138888897,2.0991628412397088,True
47.879375,0,0.0,72,1.0,36,0.5,53.97716,72,fastest_broadcast_cfg016,fastest_broadcast,feasible,0,0.0,0.8747500000000001,test_id,22.869055,2.5,0.0,0.31762576388888886,0.7496827777777777,6.633874479123607,True
47.994425,0,0.0,288,1.0,115,0.3993055555555556,248.04435999999995,288,fastest_broadcast_cfg016,fastest_broadcast,feasible,0,0.0,5.024760000000001,test_ood_template,83.48347999999999,2.5,0.0,0.28987319444444437,0.8612651388888888,6.039726373311992,True
50.90372318,0,0.0,72,1.0,48,0.6666666666666666,43.0024183,72,fastest_broadcast_cfg016,fastest_broadcast,high_fanout_feasible,0,0.0,1.0934375,test_id,21.4292088,1.75,0.0,0.2976279,0.5972558097222223,5.846878801921067,True
49.87104584,0,0.0,288,1.0,190,0.6597222222222222,200.53682230000007,288,fastest_broadcast_cfg016,fastest_broadcast,high_fanout_feasible,0,0.0,5.155950000000001,test_ood_template,72.43632900000004,1.0,0.0,0.25151503125000013,0.6963084107638892,5.043307735252422,True
47.65353895,0,0.0,72,1.0,53,0.7361111111111112,30.976295900000007,72,fastest_broadcast_cfg016,fastest_broadcast,network_delay_high,0,0.0,0.962225,test_id,16.902469999999997,1.75,0.0,0.23475652777777775,0.43022633194444454,4.9263188621540515,True
48.44716604,0,0.0,288,1.0,193,0.6701388888888888,167.18975129999998,288,fastest_broadcast_cfg016,fastest_broadcast,network_delay_high,0,0.0,4.537236,test_ood_template,59.902133800000016,1.0,0.0,0.20799352013888894,0.5805199697916666,4.293203032085733,True
94.53633481,0,0.0,576,1.0,553,0.9600694444444444,170.1005,576,fastest_broadcast_cfg016,fastest_broadcast,verifier_scarce,0,0.0,10.261841000000002,test_ood_network,113.77536774999994,1.0,0.0,0.1975266801215277,0.2953133680555556,2.0894260446897865,True
14.4884,28,0.3888888888888889,44,0.6111111111111112,0,0.0,41.4426,72,pressure_backpressure_cfg004,pressure_backpressure,feasible,0,0.0,3.541,test_id,21.753825000000003,4.0,38.888888888888886,0.30213645833333336,0.5755916666666666,20.853680070493176,False
14.4898,120,0.4166666666666667,168,0.5833333333333334,0,0.0,163.53494,288,pressure_backpressure_cfg004,pressure_backpressure,feasible,0,0.0,4.2,test_ood_template,72.58850000000001,3.0,41.666666666666664,0.2520434027777778,0.5678296527777777,17.39453979887768,False
16.18653033,38,0.5277777777777778,34,0.4722222222222222,0,0.0,34.30972975,72,pressure_backpressure_cfg004,pressure_backpressure,high_fanout_feasible,0,0.0,0.0,test_id,17.980795529999998,3.0,52.77777777777778,0.24973327124999997,0.47652402430555557,15.428462194096415,False
14.16818736,165,0.5729166666666666,123,0.4270833333333333,0,0.0,104.05971675,288,pressure_backpressure_cfg004,pressure_backpressure,high_fanout_feasible,0,0.0,1.25,test_ood_template,56.12622705000001,2.0,57.291666666666664,0.19488273281250004,0.36131846093750003,13.754951699939975,False
14.69859373,39,0.5416666666666666,33,0.4583333333333333,0,0.0,34.38717475,72,pressure_backpressure_cfg004,pressure_backpressure,network_delay_high,0,0.0,0.0,test_id,12.73057544,3.0,54.166666666666664,0.1768135477777778,0.47759964930555554,12.02928327877376,False
16.24700274,168,0.5833333333333334,120,0.4166666666666667,0,0.0,93.4199,288,pressure_backpressure_cfg004,pressure_backpressure,network_delay_high,0,0.0,1.1,test_ood_template,48.03099200000001,3.0,58.333333333333336,0.1667742777777778,0.32437465277777777,10.26492581103472,True
18.23324369,411,0.7135416666666666,165,0.2864583333333333,0,0.0,86.79607499999999,576,pressure_backpressure_cfg004,pressure_backpressure,verifier_scarce,0,0.0,0.0,test_ood_network,50.91669543999999,2.0,71.35416666666667,0.08839704069444443,0.1506876302083333,4.848124787742824,True
17.15248,19,0.2638888888888889,53,0.7361111111111112,0,0.0,40.0503,72,pressure_backpressure_cfg006,pressure_backpressure,feasible,0,0.0,3.541,test_id,22.765227750000005,4.0,26.38888888888889,0.31618371875000006,0.5562541666666667,18.433702808573457,False
15.1166,96,0.3333333333333333,192,0.6666666666666666,0,0.0,135.423305,288,pressure_backpressure_cfg006,pressure_backpressure,feasible,0,0.0,4.2,test_ood_template,71.64454075,4.0,33.333333333333336,0.24876576649305557,0.47021980902777777,16.456462861559846,False
17.95847916,34,0.4722222222222222,38,0.5277777777777778,0,0.0,31.8342305,72,pressure_backpressure_cfg006,pressure_backpressure,high_fanout_feasible,0,0.0,0.0,test_id,18.18999639,3.0,47.22222222222222,0.25263883875000004,0.4421420902777778,14.067941750475047,False
17.59800466,145,0.5034722222222222,143,0.4965277777777778,0,0.0,82.12294150000001,288,pressure_backpressure_cfg006,pressure_backpressure,high_fanout_feasible,0,0.0,0.0,test_ood_template,58.04441505,4.0,50.34722222222222,0.20154310781249998,0.2851491024305556,11.452611344660252,True
18.23869348,29,0.4027777777777778,43,0.5972222222222222,0,0.0,30.452929750000003,72,pressure_backpressure_cfg006,pressure_backpressure,network_delay_high,0,0.0,0.0,test_id,16.037739,4.0,40.27777777777778,0.22274637499999997,0.4229573576388889,12.21284711233603,False
16.15573667,147,0.5104166666666666,141,0.4895833333333333,0,0.0,75.59697024999998,288,pressure_backpressure_cfg006,pressure_backpressure,network_delay_high,0,0.0,1.1,test_ood_template,48.647786450000005,4.0,51.041666666666664,0.16891592517361112,0.26248948003472217,10.455476504966526,True
20.59090657,389,0.6753472222222222,187,0.3246527777777778,0,0.0,79.54489,576,pressure_backpressure_cfg006,pressure_backpressure,verifier_scarce,0,0.0,0.0,test_ood_network,55.78253109999999,3.0,67.53472222222223,0.0968446720486111,0.1380987673611111,4.703273832037551,True
14.4884,30,0.4166666666666667,42,0.5833333333333334,0,0.0,30.1395,72,pressure_backpressure_cfg007,pressure_backpressure,feasible,0,0.0,0.0,test_id,22.172243000000005,4.0,41.666666666666664,0.3079478194444445,0.41860416666666667,21.25478447892414,False
14.8479,131,0.4548611111111111,157,0.5451388888888888,0,0.0,103.88200000000002,288,pressure_backpressure_cfg007,pressure_backpressure,feasible,0,0.0,1.0,test_ood_template,73.75270000000002,3.0,45.486111111111114,0.25608576388888893,0.360701388888889,17.24727159321446,False
15.9017454,44,0.6111111111111112,28,0.3888888888888889,0,0.0,19.7787075,72,pressure_backpressure_cfg007,pressure_backpressure,high_fanout_feasible,0,0.0,0.0,test_id,16.52781456,3.0,61.111111111111114,0.22955298,0.2747042708333333,14.435709680020409,False
11.46638796,171,0.59375,117,0.40625,0,0.0,64.35254675,288,pressure_backpressure_cfg007,pressure_backpressure,high_fanout_feasible,0,0.0,1.25,test_ood_template,55.56289905,2.0,59.375,0.1929267328125,0.22344634288194445,16.825414723931946,False
16.41438934,44,0.6111111111111112,28,0.3888888888888889,0,0.0,16.958932500000003,72,pressure_backpressure_cfg007,pressure_backpressure,network_delay_high,0,0.0,0.0,test_id,14.079249439999998,3.0,61.111111111111114,0.19554513111111108,0.2355407291666667,11.913031125354744,True
11.14038296,175,0.6076388888888888,113,0.3923611111111111,0,0.0,57.17011599999999,288,pressure_backpressure_cfg007,pressure_backpressure,network_delay_high,0,0.0,1.1,test_ood_template,47.124424000000005,2.0,60.763888888888886,0.16362647222222224,0.19850734722222219,14.687688278735997,False
17.78016144,412,0.7152777777777778,164,0.2847222222222222,0,0.0,72.8218,576,pressure_backpressure_cfg007,pressure_backpressure,verifier_scarce,0,0.0,1.15,test_ood_network,52.12683347000001,2.0,71.52777777777777,0.09049797477430557,0.1264267361111111,5.0898286317419155,True
22.06663,0,0.0,72,1.0,0,0.0,46.47756999999999,72,pressure_backpressure_cfg016,pressure_backpressure,feasible,0,0.0,3.936375,test_id,21.05760925000001,4.0,0.0,0.292466795138889,0.6455218055555555,13.253804279986978,False
21.33765,3,0.0104166666666666,285,0.9895833333333334,0,0.0,196.69341499999996,288,pressure_backpressure_cfg016,pressure_backpressure,feasible,0,0.0,6.41142,test_ood_template,74.356578,4.0,1.0416666666666667,0.2581825625,0.6829632465277776,12.099859286285042,False
